"subject_id" "activity" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.." "fBodyBodyGyroJerkMag.meanFreq.." "angle.tBodyAccMean.gravity." "angle.tBodyAccJerkMean..gravityMean." "angle.tBodyGyroMean.gravityMean." "angle.tBodyGyroJerkMean.gravityMean." "angle.X.gravityMean." "angle.Y.gravityMean." "angle.Z.gravityMean."
"91" "16" "WALKING" 0.277330759 -0.017383819 -0.111148104 -0.283740259 0.114461337 -0.260027902 0.935223201 -0.282165021 -0.068102864 -0.976609643 -0.971305961 -0.947717226 0.074041633 0.02827211 -0.004168406 -0.113615602 0.067002501 -0.502699789 -0.041830964 -0.069530046 0.084944817 -0.473535486 -0.054607769 -0.344266629 -0.089997542 -0.039842871 -0.04613093 -0.207421855 -0.304468511 -0.404255453 -0.136971177 -0.219688646 -0.136971177 -0.219688646 -0.141428809 -0.07447175 -0.160979553 -0.186978365 -0.298703679 -0.325324879 -0.202794306 0.089712726 -0.331560118 -0.31913472 0.056040007 -0.279686751 -0.207548374 0.113093646 0.04972652 -0.170546965 -0.035225524 -0.468999225 -0.133586606 0.106739857 -0.53471344 -0.209261973 -0.386237143 -0.185530281 -0.339032197 -0.103059416 -0.25594094 -0.516691939 -0.03350816 -0.436562227 0.014784499 -0.065774619 0.000773322 -0.128623451 -0.398032587 0.190643724 -0.0571194 -0.103492403 0.093822181 -0.199252569 -0.321017954 0.268844368 -0.319308594 -0.381601912 0.190663449 0.060453747 -0.007930378 0.013059491 -0.018743191 -0.729247201 0.276953023 0.068858912
"92" "16" "WALKING_UPSTAIRS" 0.25546169 -0.023953149 -0.097302002 -0.354708025 -0.002320265 -0.019479239 0.893351098 -0.362153364 -0.07540294 -0.956367028 -0.952849233 -0.91237941 0.10137273 0.019486308 -0.045562545 -0.446843888 -0.378274426 -0.706593531 0.05054938 -0.166170015 0.058359546 -0.544871105 0.004105184 -0.507168675 -0.122232768 -0.042148588 -0.040712553 -0.614786508 -0.601696656 -0.606332002 -0.129927631 -0.324970929 -0.129927631 -0.324970929 -0.466503446 -0.478991622 -0.12673559 -0.148619318 -0.594882865 -0.648553044 -0.404321784 -0.190976721 -0.433349702 -0.337428189 0.021769511 0.085956554 -0.418735 -0.160697214 -0.520114794 -0.479875246 -0.413444588 -0.685474354 -0.461907026 -0.381777065 -0.726040201 -0.377023128 -0.509495532 -0.551104284 -0.492611668 -0.319474609 -0.453597213 -0.565892491 0.151538906 -0.57170784 -0.187450248 -0.473574787 -0.133373904 -0.352395945 -0.416260102 -0.09774335 -0.442652162 -0.533059854 0.085352409 -0.325961457 -0.182985518 -0.219303376 -0.634665082 -0.693930522 0.114277342 0.096086076 -0.061083841 -0.194699963 0.065683569 -0.647195664 0.334763277 0.074166368
"93" "16" "WALKING_DOWNSTAIRS" 0.28918832 -0.009918505 -0.107566191 0.030035338 -0.031935943 -0.230434213 0.931874419 -0.266610339 -0.062119959 -0.950559812 -0.937018659 -0.895939695 0.054155316 0.029650449 -0.010971973 -0.012283861 -0.101601391 -0.345735032 -0.03507819 -0.090937129 0.090085014 -0.458030543 -0.126349195 -0.124702454 -0.073959204 -0.043990278 -0.027046106 -0.487027342 -0.238824828 -0.26876148 0.027188291 0.019884351 0.027188291 0.019884351 -0.089447481 -0.02578772 -0.075741254 -0.225724368 -0.295463843 -0.306510646 0.038229183 0.001549908 -0.225574472 0.024330839 -0.11296374 -0.297927895 -0.307395199 0.063220084 0.294322701 -0.027663868 -0.128667158 -0.288334736 -0.086327897 -0.134580009 -0.401721464 -0.253164345 -0.337589701 0.009372239 -0.352449631 -0.055702252 -0.031869427 -0.495422486 -0.181414729 -0.238443565 -0.100453729 0.082551149 -0.075676207 0.096584534 -0.186530301 0.119187143 0.026218495 -0.104052261 0.076491547 -0.185720286 -0.39835039 0.349613895 -0.281963359 -0.391919877 0.190000706 -0.002695125 0.089931687 0.063338285 -0.039976846 -0.744483753 0.267245785 0.065004707
"94" "16" "SITTING" 0.261237565 -0.001308288 -0.104544182 -0.977229008 -0.922618642 -0.939586291 0.831509933 0.204411593 0.332043703 -0.968457146 -0.935517056 -0.949040933 0.07748252 -0.000619103 -0.003367792 -0.986430711 -0.981371965 -0.987910804 -0.045350057 -0.091924155 0.062931381 -0.977211283 -0.966473895 -0.941425921 -0.093679381 -0.040211812 -0.046702627 -0.991731592 -0.989518069 -0.987935806 -0.948536786 -0.927078419 -0.948536786 -0.927078419 -0.987364196 -0.984120024 -0.93089249 -0.93453184 -0.991976341 -0.988308729 -0.979641239 -0.94408455 -0.959184889 -0.976412313 -0.917275006 -0.934469558 -0.049513598 0.075946077 0.23882987 -0.986597023 -0.981579467 -0.986053092 -0.987492994 -0.98251391 -0.988339185 0.256610824 0.047543784 0.092392003 -0.976161464 -0.975838585 -0.951315544 -0.977904227 -0.962345043 -0.943917841 0.189153021 0.063127067 -0.029783921 -0.947782923 -0.928444802 0.236655012 -0.985262127 -0.981606177 0.351852202 -0.958435589 -0.932198375 -0.000262187 -0.989797547 -0.987049617 0.184775928 0.027441548 0.029709788 0.067698134 -0.064881619 -0.59124748 -0.060466025 -0.218017225
"95" "16" "STANDING" 0.278917629 -0.01613759 -0.110601818 -0.995759902 -0.973190056 -0.979775877 0.942952 -0.272983832 0.013490582 -0.993762985 -0.981225958 -0.976324064 0.075376654 0.007975731 -0.00368525 -0.994604542 -0.985648732 -0.992251177 -0.023987735 -0.059397221 0.074800751 -0.987191947 -0.98773444 -0.980645627 -0.099609213 -0.044062788 -0.048950547 -0.992945107 -0.995137917 -0.992108467 -0.984278207 -0.981942929 -0.984278207 -0.981942929 -0.992367791 -0.993096209 -0.976493793 -0.978690029 -0.994966791 -0.994733239 -0.995249933 -0.977070848 -0.985297099 -0.996028345 -0.972293102 -0.97793726 0.086515362 0.117478949 0.244858586 -0.994630797 -0.985418705 -0.990752166 -0.995073759 -0.987018227 -0.992349818 0.31418294 0.039161895 0.138581479 -0.986386786 -0.988984456 -0.980773123 -0.987497129 -0.987107728 -0.98234533 -0.120293021 -0.044719198 0.100607635 -0.985356361 -0.982313805 0.284555291 -0.992542478 -0.992536003 0.422220102 -0.984617623 -0.978466072 -0.028605773 -0.994815377 -0.994671123 0.334498734 -0.000222341 0.021963783 -0.033793838 -0.027922932 -0.743407888 0.270175033 0.01225285
"96" "16" "LAYING" 0.221598244 -0.040513953 -0.113203554 -0.928056469 -0.836827406 -0.826061402 -0.248881798 0.705549773 0.44581772 -0.896830018 -0.907720007 -0.85236629 0.081086534 0.003838204 0.010834236 -0.958482112 -0.924149274 -0.954855111 -0.016553094 -0.064486124 0.148689436 -0.873543868 -0.95109044 -0.908284663 -0.107270949 -0.041517287 -0.074050121 -0.918608521 -0.967907244 -0.95779016 -0.841929152 -0.795144864 -0.841929152 -0.795144864 -0.954396265 -0.928245628 -0.874759548 -0.81901017 -0.96346103 -0.935840983 -0.939099052 -0.867065205 -0.882666876 -0.924437435 -0.833625556 -0.812891559 -0.158792671 0.097534842 0.089437655 -0.957073884 -0.92246261 -0.948060904 -0.964160709 -0.93221787 -0.960586987 0.132419092 0.024513619 0.024387945 -0.850249175 -0.952191495 -0.909302721 -0.882296451 -0.951232049 -0.916582508 -0.003546796 -0.091529131 0.010458126 -0.861767648 -0.79830094 0.086408563 -0.933300361 -0.921803976 0.266391154 -0.862190185 -0.82431944 -0.139775013 -0.942366947 -0.932660668 0.176485907 0.021365966 0.003060407 -0.001666985 0.084437165 0.426706226 -0.520343818 -0.352413109
"97" "17" "WALKING" 0.277330759 -0.017383819 -0.111148104 -0.283740259 0.114461337 -0.260027902 0.935223201 -0.282165021 -0.068102864 -0.976609643 -0.971305961 -0.947717226 0.074041633 0.02827211 -0.004168406 -0.113615602 0.067002501 -0.502699789 -0.041830964 -0.069530046 0.084944817 -0.473535486 -0.054607769 -0.344266629 -0.089997542 -0.039842871 -0.04613093 -0.207421855 -0.304468511 -0.404255453 -0.136971177 -0.219688646 -0.136971177 -0.219688646 -0.141428809 -0.07447175 -0.160979553 -0.186978365 -0.298703679 -0.325324879 -0.202794306 0.089712726 -0.331560118 -0.31913472 0.056040007 -0.279686751 -0.207548374 0.113093646 0.04972652 -0.170546965 -0.035225524 -0.468999225 -0.133586606 0.106739857 -0.53471344 -0.209261973 -0.386237143 -0.185530281 -0.339032197 -0.103059416 -0.25594094 -0.516691939 -0.03350816 -0.436562227 0.014784499 -0.065774619 0.000773322 -0.128623451 -0.398032587 0.190643724 -0.0571194 -0.103492403 0.093822181 -0.199252569 -0.321017954 0.268844368 -0.319308594 -0.381601912 0.190663449 0.060453747 -0.007930378 0.013059491 -0.018743191 -0.729247201 0.276953023 0.068858912
"98" "17" "WALKING_UPSTAIRS" 0.25546169 -0.023953149 -0.097302002 -0.354708025 -0.002320265 -0.019479239 0.893351098 -0.362153364 -0.07540294 -0.956367028 -0.952849233 -0.91237941 0.10137273 0.019486308 -0.045562545 -0.446843888 -0.378274426 -0.706593531 0.05054938 -0.166170015 0.058359546 -0.544871105 0.004105184 -0.507168675 -0.122232768 -0.042148588 -0.040712553 -0.614786508 -0.601696656 -0.606332002 -0.129927631 -0.324970929 -0.129927631 -0.324970929 -0.466503446 -0.478991622 -0.12673559 -0.148619318 -0.594882865 -0.648553044 -0.404321784 -0.190976721 -0.433349702 -0.337428189 0.021769511 0.085956554 -0.418735 -0.160697214 -0.520114794 -0.479875246 -0.413444588 -0.685474354 -0.461907026 -0.381777065 -0.726040201 -0.377023128 -0.509495532 -0.551104284 -0.492611668 -0.319474609 -0.453597213 -0.565892491 0.151538906 -0.57170784 -0.187450248 -0.473574787 -0.133373904 -0.352395945 -0.416260102 -0.09774335 -0.442652162 -0.533059854 0.085352409 -0.325961457 -0.182985518 -0.219303376 -0.634665082 -0.693930522 0.114277342 0.096086076 -0.061083841 -0.194699963 0.065683569 -0.647195664 0.334763277 0.074166368
"99" "17" "WALKING_DOWNSTAIRS" 0.28918832 -0.009918505 -0.107566191 0.030035338 -0.031935943 -0.230434213 0.931874419 -0.266610339 -0.062119959 -0.950559812 -0.937018659 -0.895939695 0.054155316 0.029650449 -0.010971973 -0.012283861 -0.101601391 -0.345735032 -0.03507819 -0.090937129 0.090085014 -0.458030543 -0.126349195 -0.124702454 -0.073959204 -0.043990278 -0.027046106 -0.487027342 -0.238824828 -0.26876148 0.027188291 0.019884351 0.027188291 0.019884351 -0.089447481 -0.02578772 -0.075741254 -0.225724368 -0.295463843 -0.306510646 0.038229183 0.001549908 -0.225574472 0.024330839 -0.11296374 -0.297927895 -0.307395199 0.063220084 0.294322701 -0.027663868 -0.128667158 -0.288334736 -0.086327897 -0.134580009 -0.401721464 -0.253164345 -0.337589701 0.009372239 -0.352449631 -0.055702252 -0.031869427 -0.495422486 -0.181414729 -0.238443565 -0.100453729 0.082551149 -0.075676207 0.096584534 -0.186530301 0.119187143 0.026218495 -0.104052261 0.076491547 -0.185720286 -0.39835039 0.349613895 -0.281963359 -0.391919877 0.190000706 -0.002695125 0.089931687 0.063338285 -0.039976846 -0.744483753 0.267245785 0.065004707
"100" "17" "SITTING" 0.261237565 -0.001308288 -0.104544182 -0.977229008 -0.922618642 -0.939586291 0.831509933 0.204411593 0.332043703 -0.968457146 -0.935517056 -0.949040933 0.07748252 -0.000619103 -0.003367792 -0.986430711 -0.981371965 -0.987910804 -0.045350057 -0.091924155 0.062931381 -0.977211283 -0.966473895 -0.941425921 -0.093679381 -0.040211812 -0.046702627 -0.991731592 -0.989518069 -0.987935806 -0.948536786 -0.927078419 -0.948536786 -0.927078419 -0.987364196 -0.984120024 -0.93089249 -0.93453184 -0.991976341 -0.988308729 -0.979641239 -0.94408455 -0.959184889 -0.976412313 -0.917275006 -0.934469558 -0.049513598 0.075946077 0.23882987 -0.986597023 -0.981579467 -0.986053092 -0.987492994 -0.98251391 -0.988339185 0.256610824 0.047543784 0.092392003 -0.976161464 -0.975838585 -0.951315544 -0.977904227 -0.962345043 -0.943917841 0.189153021 0.063127067 -0.029783921 -0.947782923 -0.928444802 0.236655012 -0.985262127 -0.981606177 0.351852202 -0.958435589 -0.932198375 -0.000262187 -0.989797547 -0.987049617 0.184775928 0.027441548 0.029709788 0.067698134 -0.064881619 -0.59124748 -0.060466025 -0.218017225
"101" "17" "STANDING" 0.278917629 -0.01613759 -0.110601818 -0.995759902 -0.973190056 -0.979775877 0.942952 -0.272983832 0.013490582 -0.993762985 -0.981225958 -0.976324064 0.075376654 0.007975731 -0.00368525 -0.994604542 -0.985648732 -0.992251177 -0.023987735 -0.059397221 0.074800751 -0.987191947 -0.98773444 -0.980645627 -0.099609213 -0.044062788 -0.048950547 -0.992945107 -0.995137917 -0.992108467 -0.984278207 -0.981942929 -0.984278207 -0.981942929 -0.992367791 -0.993096209 -0.976493793 -0.978690029 -0.994966791 -0.994733239 -0.995249933 -0.977070848 -0.985297099 -0.996028345 -0.972293102 -0.97793726 0.086515362 0.117478949 0.244858586 -0.994630797 -0.985418705 -0.990752166 -0.995073759 -0.987018227 -0.992349818 0.31418294 0.039161895 0.138581479 -0.986386786 -0.988984456 -0.980773123 -0.987497129 -0.987107728 -0.98234533 -0.120293021 -0.044719198 0.100607635 -0.985356361 -0.982313805 0.284555291 -0.992542478 -0.992536003 0.422220102 -0.984617623 -0.978466072 -0.028605773 -0.994815377 -0.994671123 0.334498734 -0.000222341 0.021963783 -0.033793838 -0.027922932 -0.743407888 0.270175033 0.01225285
"102" "17" "LAYING" 0.221598244 -0.040513953 -0.113203554 -0.928056469 -0.836827406 -0.826061402 -0.248881798 0.705549773 0.44581772 -0.896830018 -0.907720007 -0.85236629 0.081086534 0.003838204 0.010834236 -0.958482112 -0.924149274 -0.954855111 -0.016553094 -0.064486124 0.148689436 -0.873543868 -0.95109044 -0.908284663 -0.107270949 -0.041517287 -0.074050121 -0.918608521 -0.967907244 -0.95779016 -0.841929152 -0.795144864 -0.841929152 -0.795144864 -0.954396265 -0.928245628 -0.874759548 -0.81901017 -0.96346103 -0.935840983 -0.939099052 -0.867065205 -0.882666876 -0.924437435 -0.833625556 -0.812891559 -0.158792671 0.097534842 0.089437655 -0.957073884 -0.92246261 -0.948060904 -0.964160709 -0.93221787 -0.960586987 0.132419092 0.024513619 0.024387945 -0.850249175 -0.952191495 -0.909302721 -0.882296451 -0.951232049 -0.916582508 -0.003546796 -0.091529131 0.010458126 -0.861767648 -0.79830094 0.086408563 -0.933300361 -0.921803976 0.266391154 -0.862190185 -0.82431944 -0.139775013 -0.942366947 -0.932660668 0.176485907 0.021365966 0.003060407 -0.001666985 0.084437165 0.426706226 -0.520343818 -0.352413109
"103" "18" "WALKING" 0.277330759 -0.017383819 -0.111148104 -0.283740259 0.114461337 -0.260027902 0.935223201 -0.282165021 -0.068102864 -0.976609643 -0.971305961 -0.947717226 0.074041633 0.02827211 -0.004168406 -0.113615602 0.067002501 -0.502699789 -0.041830964 -0.069530046 0.084944817 -0.473535486 -0.054607769 -0.344266629 -0.089997542 -0.039842871 -0.04613093 -0.207421855 -0.304468511 -0.404255453 -0.136971177 -0.219688646 -0.136971177 -0.219688646 -0.141428809 -0.07447175 -0.160979553 -0.186978365 -0.298703679 -0.325324879 -0.202794306 0.089712726 -0.331560118 -0.31913472 0.056040007 -0.279686751 -0.207548374 0.113093646 0.04972652 -0.170546965 -0.035225524 -0.468999225 -0.133586606 0.106739857 -0.53471344 -0.209261973 -0.386237143 -0.185530281 -0.339032197 -0.103059416 -0.25594094 -0.516691939 -0.03350816 -0.436562227 0.014784499 -0.065774619 0.000773322 -0.128623451 -0.398032587 0.190643724 -0.0571194 -0.103492403 0.093822181 -0.199252569 -0.321017954 0.268844368 -0.319308594 -0.381601912 0.190663449 0.060453747 -0.007930378 0.013059491 -0.018743191 -0.729247201 0.276953023 0.068858912
"104" "18" "WALKING_UPSTAIRS" 0.25546169 -0.023953149 -0.097302002 -0.354708025 -0.002320265 -0.019479239 0.893351098 -0.362153364 -0.07540294 -0.956367028 -0.952849233 -0.91237941 0.10137273 0.019486308 -0.045562545 -0.446843888 -0.378274426 -0.706593531 0.05054938 -0.166170015 0.058359546 -0.544871105 0.004105184 -0.507168675 -0.122232768 -0.042148588 -0.040712553 -0.614786508 -0.601696656 -0.606332002 -0.129927631 -0.324970929 -0.129927631 -0.324970929 -0.466503446 -0.478991622 -0.12673559 -0.148619318 -0.594882865 -0.648553044 -0.404321784 -0.190976721 -0.433349702 -0.337428189 0.021769511 0.085956554 -0.418735 -0.160697214 -0.520114794 -0.479875246 -0.413444588 -0.685474354 -0.461907026 -0.381777065 -0.726040201 -0.377023128 -0.509495532 -0.551104284 -0.492611668 -0.319474609 -0.453597213 -0.565892491 0.151538906 -0.57170784 -0.187450248 -0.473574787 -0.133373904 -0.352395945 -0.416260102 -0.09774335 -0.442652162 -0.533059854 0.085352409 -0.325961457 -0.182985518 -0.219303376 -0.634665082 -0.693930522 0.114277342 0.096086076 -0.061083841 -0.194699963 0.065683569 -0.647195664 0.334763277 0.074166368
"105" "18" "WALKING_DOWNSTAIRS" 0.28918832 -0.009918505 -0.107566191 0.030035338 -0.031935943 -0.230434213 0.931874419 -0.266610339 -0.062119959 -0.950559812 -0.937018659 -0.895939695 0.054155316 0.029650449 -0.010971973 -0.012283861 -0.101601391 -0.345735032 -0.03507819 -0.090937129 0.090085014 -0.458030543 -0.126349195 -0.124702454 -0.073959204 -0.043990278 -0.027046106 -0.487027342 -0.238824828 -0.26876148 0.027188291 0.019884351 0.027188291 0.019884351 -0.089447481 -0.02578772 -0.075741254 -0.225724368 -0.295463843 -0.306510646 0.038229183 0.001549908 -0.225574472 0.024330839 -0.11296374 -0.297927895 -0.307395199 0.063220084 0.294322701 -0.027663868 -0.128667158 -0.288334736 -0.086327897 -0.134580009 -0.401721464 -0.253164345 -0.337589701 0.009372239 -0.352449631 -0.055702252 -0.031869427 -0.495422486 -0.181414729 -0.238443565 -0.100453729 0.082551149 -0.075676207 0.096584534 -0.186530301 0.119187143 0.026218495 -0.104052261 0.076491547 -0.185720286 -0.39835039 0.349613895 -0.281963359 -0.391919877 0.190000706 -0.002695125 0.089931687 0.063338285 -0.039976846 -0.744483753 0.267245785 0.065004707
"106" "18" "SITTING" 0.261237565 -0.001308288 -0.104544182 -0.977229008 -0.922618642 -0.939586291 0.831509933 0.204411593 0.332043703 -0.968457146 -0.935517056 -0.949040933 0.07748252 -0.000619103 -0.003367792 -0.986430711 -0.981371965 -0.987910804 -0.045350057 -0.091924155 0.062931381 -0.977211283 -0.966473895 -0.941425921 -0.093679381 -0.040211812 -0.046702627 -0.991731592 -0.989518069 -0.987935806 -0.948536786 -0.927078419 -0.948536786 -0.927078419 -0.987364196 -0.984120024 -0.93089249 -0.93453184 -0.991976341 -0.988308729 -0.979641239 -0.94408455 -0.959184889 -0.976412313 -0.917275006 -0.934469558 -0.049513598 0.075946077 0.23882987 -0.986597023 -0.981579467 -0.986053092 -0.987492994 -0.98251391 -0.988339185 0.256610824 0.047543784 0.092392003 -0.976161464 -0.975838585 -0.951315544 -0.977904227 -0.962345043 -0.943917841 0.189153021 0.063127067 -0.029783921 -0.947782923 -0.928444802 0.236655012 -0.985262127 -0.981606177 0.351852202 -0.958435589 -0.932198375 -0.000262187 -0.989797547 -0.987049617 0.184775928 0.027441548 0.029709788 0.067698134 -0.064881619 -0.59124748 -0.060466025 -0.218017225
"107" "18" "STANDING" 0.278917629 -0.01613759 -0.110601818 -0.995759902 -0.973190056 -0.979775877 0.942952 -0.272983832 0.013490582 -0.993762985 -0.981225958 -0.976324064 0.075376654 0.007975731 -0.00368525 -0.994604542 -0.985648732 -0.992251177 -0.023987735 -0.059397221 0.074800751 -0.987191947 -0.98773444 -0.980645627 -0.099609213 -0.044062788 -0.048950547 -0.992945107 -0.995137917 -0.992108467 -0.984278207 -0.981942929 -0.984278207 -0.981942929 -0.992367791 -0.993096209 -0.976493793 -0.978690029 -0.994966791 -0.994733239 -0.995249933 -0.977070848 -0.985297099 -0.996028345 -0.972293102 -0.97793726 0.086515362 0.117478949 0.244858586 -0.994630797 -0.985418705 -0.990752166 -0.995073759 -0.987018227 -0.992349818 0.31418294 0.039161895 0.138581479 -0.986386786 -0.988984456 -0.980773123 -0.987497129 -0.987107728 -0.98234533 -0.120293021 -0.044719198 0.100607635 -0.985356361 -0.982313805 0.284555291 -0.992542478 -0.992536003 0.422220102 -0.984617623 -0.978466072 -0.028605773 -0.994815377 -0.994671123 0.334498734 -0.000222341 0.021963783 -0.033793838 -0.027922932 -0.743407888 0.270175033 0.01225285
"108" "18" "LAYING" 0.221598244 -0.040513953 -0.113203554 -0.928056469 -0.836827406 -0.826061402 -0.248881798 0.705549773 0.44581772 -0.896830018 -0.907720007 -0.85236629 0.081086534 0.003838204 0.010834236 -0.958482112 -0.924149274 -0.954855111 -0.016553094 -0.064486124 0.148689436 -0.873543868 -0.95109044 -0.908284663 -0.107270949 -0.041517287 -0.074050121 -0.918608521 -0.967907244 -0.95779016 -0.841929152 -0.795144864 -0.841929152 -0.795144864 -0.954396265 -0.928245628 -0.874759548 -0.81901017 -0.96346103 -0.935840983 -0.939099052 -0.867065205 -0.882666876 -0.924437435 -0.833625556 -0.812891559 -0.158792671 0.097534842 0.089437655 -0.957073884 -0.92246261 -0.948060904 -0.964160709 -0.93221787 -0.960586987 0.132419092 0.024513619 0.024387945 -0.850249175 -0.952191495 -0.909302721 -0.882296451 -0.951232049 -0.916582508 -0.003546796 -0.091529131 0.010458126 -0.861767648 -0.79830094 0.086408563 -0.933300361 -0.921803976 0.266391154 -0.862190185 -0.82431944 -0.139775013 -0.942366947 -0.932660668 0.176485907 0.021365966 0.003060407 -0.001666985 0.084437165 0.426706226 -0.520343818 -0.352413109
"109" "19" "WALKING" 0.277330759 -0.017383819 -0.111148104 -0.283740259 0.114461337 -0.260027902 0.935223201 -0.282165021 -0.068102864 -0.976609643 -0.971305961 -0.947717226 0.074041633 0.02827211 -0.004168406 -0.113615602 0.067002501 -0.502699789 -0.041830964 -0.069530046 0.084944817 -0.473535486 -0.054607769 -0.344266629 -0.089997542 -0.039842871 -0.04613093 -0.207421855 -0.304468511 -0.404255453 -0.136971177 -0.219688646 -0.136971177 -0.219688646 -0.141428809 -0.07447175 -0.160979553 -0.186978365 -0.298703679 -0.325324879 -0.202794306 0.089712726 -0.331560118 -0.31913472 0.056040007 -0.279686751 -0.207548374 0.113093646 0.04972652 -0.170546965 -0.035225524 -0.468999225 -0.133586606 0.106739857 -0.53471344 -0.209261973 -0.386237143 -0.185530281 -0.339032197 -0.103059416 -0.25594094 -0.516691939 -0.03350816 -0.436562227 0.014784499 -0.065774619 0.000773322 -0.128623451 -0.398032587 0.190643724 -0.0571194 -0.103492403 0.093822181 -0.199252569 -0.321017954 0.268844368 -0.319308594 -0.381601912 0.190663449 0.060453747 -0.007930378 0.013059491 -0.018743191 -0.729247201 0.276953023 0.068858912
"110" "19" "WALKING_UPSTAIRS" 0.25546169 -0.023953149 -0.097302002 -0.354708025 -0.002320265 -0.019479239 0.893351098 -0.362153364 -0.07540294 -0.956367028 -0.952849233 -0.91237941 0.10137273 0.019486308 -0.045562545 -0.446843888 -0.378274426 -0.706593531 0.05054938 -0.166170015 0.058359546 -0.544871105 0.004105184 -0.507168675 -0.122232768 -0.042148588 -0.040712553 -0.614786508 -0.601696656 -0.606332002 -0.129927631 -0.324970929 -0.129927631 -0.324970929 -0.466503446 -0.478991622 -0.12673559 -0.148619318 -0.594882865 -0.648553044 -0.404321784 -0.190976721 -0.433349702 -0.337428189 0.021769511 0.085956554 -0.418735 -0.160697214 -0.520114794 -0.479875246 -0.413444588 -0.685474354 -0.461907026 -0.381777065 -0.726040201 -0.377023128 -0.509495532 -0.551104284 -0.492611668 -0.319474609 -0.453597213 -0.565892491 0.151538906 -0.57170784 -0.187450248 -0.473574787 -0.133373904 -0.352395945 -0.416260102 -0.09774335 -0.442652162 -0.533059854 0.085352409 -0.325961457 -0.182985518 -0.219303376 -0.634665082 -0.693930522 0.114277342 0.096086076 -0.061083841 -0.194699963 0.065683569 -0.647195664 0.334763277 0.074166368
"111" "19" "WALKING_DOWNSTAIRS" 0.28918832 -0.009918505 -0.107566191 0.030035338 -0.031935943 -0.230434213 0.931874419 -0.266610339 -0.062119959 -0.950559812 -0.937018659 -0.895939695 0.054155316 0.029650449 -0.010971973 -0.012283861 -0.101601391 -0.345735032 -0.03507819 -0.090937129 0.090085014 -0.458030543 -0.126349195 -0.124702454 -0.073959204 -0.043990278 -0.027046106 -0.487027342 -0.238824828 -0.26876148 0.027188291 0.019884351 0.027188291 0.019884351 -0.089447481 -0.02578772 -0.075741254 -0.225724368 -0.295463843 -0.306510646 0.038229183 0.001549908 -0.225574472 0.024330839 -0.11296374 -0.297927895 -0.307395199 0.063220084 0.294322701 -0.027663868 -0.128667158 -0.288334736 -0.086327897 -0.134580009 -0.401721464 -0.253164345 -0.337589701 0.009372239 -0.352449631 -0.055702252 -0.031869427 -0.495422486 -0.181414729 -0.238443565 -0.100453729 0.082551149 -0.075676207 0.096584534 -0.186530301 0.119187143 0.026218495 -0.104052261 0.076491547 -0.185720286 -0.39835039 0.349613895 -0.281963359 -0.391919877 0.190000706 -0.002695125 0.089931687 0.063338285 -0.039976846 -0.744483753 0.267245785 0.065004707
